# Psi stats weights for clustering in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      U(theta)
7.004059845741611667e+00 7.658904916873703577e-06
7.008542175292452825e+00 7.647843371717900825e-06
7.013027373362215933e+00 7.636778814606866815e-06
7.017515441786652985e+00 7.625711248006924320e-06
7.022006382402669722e+00 7.614640674389599435e-06
7.026500197048352270e+00 7.603567096232613458e-06
7.030996887562978692e+00 7.592490516019249300e-06
7.035496455787000336e+00 7.581410936238525984e-06
7.039998903562026733e+00 7.570328359385387527e-06
7.044504232730866455e+00 7.559242787960300598e-06
7.049012445137510241e+00 7.548154224469629760e-06
7.053523542627111453e+00 7.537062671425650171e-06
7.058037527046002957e+00 7.525968131346248581e-06
7.062554400241720209e+00 7.514870606755245207e-06
7.067074164062973729e+00 7.503770100182076942e-06
7.071596820359645541e+00 7.492666614162127695e-06
7.076122370982804277e+00 7.481560151236652163e-06
7.080650817784712281e+00 7.470450713952581009e-06
7.085182162618822055e+00 7.459338304862833419e-06
7.089716407339754944e+00 7.448222926525950338e-06
7.094253553803318901e+00 7.437104581506503585e-06
7.098793603866526247e+00 7.425983272374934917e-06
7.103336559387576798e+00 7.414859001707190111e-06
7.107882422225845431e+00 7.403731772085690511e-06
7.112431194241894516e+00 7.392601586098120077e-06
7.116982877297495236e+00 7.381468446338460458e-06
7.121537473255607154e+00 7.370332355406215960e-06
7.126094983980370223e+00 7.359193315907155542e-06
7.130655411337115446e+00 7.348051330452665688e-06
7.135218757192381744e+00 7.336906401660162907e-06
7.139785023413902643e+00 7.325758532153008187e-06
7.144354211870589388e+00 7.314607724560275752e-06
7.148926324432564705e+00 7.303453981517033434e-06
7.153501362971153021e+00 7.292297305664429911e-06
7.158079329358856491e+00 7.281137699649517682e-06
7.162660225469382524e+00 7.269975166125059943e-06
7.167244053177647345e+00 7.258809707750139601e-06
7.171830814359768880e+00 7.247641327189220764e-06
7.176420510893048998e+00 7.236470027113429456e-06
7.181013144655993052e+00 7.225295810199271205e-06
7.185608717528323197e+00 7.214118679129717790e-06
7.190207231390965070e+00 7.202938636593281430e-06
7.194808688126030027e+00 7.191755685284553502e-06
7.199413089616837347e+00 7.180569827904399356e-06
7.204020437747923999e+00 7.169381067159444164e-06
7.208630734405035767e+00 7.158189405762355833e-06
7.213243981475107702e+00 7.146994846431746747e-06
7.217860180846283669e+00 7.135797391892525285e-06
7.222479334407931439e+00 7.124597044875202949e-06
7.227101444050624934e+00 7.113393808116596556e-06
7.231726511666135337e+00 7.102187684359562264e-06
7.236354539147447973e+00 7.090978676352919348e-06
7.240985528388765857e+00 7.079766786851531507e-06
7.245619481285512364e+00 7.068552018616470345e-06
7.250256399734299251e+00 7.057334374414668933e-06
7.254896285632968400e+00 7.046113857019242838e-06
7.259539140880586494e+00 7.034890469209262267e-06
7.264184967377413926e+00 7.023664213770201843e-06
7.268833767024927894e+00 7.012435093493125760e-06
7.273485541725839276e+00 7.001203111175695750e-06
7.278140293384073978e+00 6.989968269621381653e-06
7.282798023904764939e+00 6.978730571639762109e-06
7.287458735194261905e+00 6.967490020046736316e-06
7.292122429160147412e+00 6.956246617664288560e-06
7.296789107711231459e+00 6.945000367320059611e-06
7.301458772757523974e+00 6.933751271848580005e-06
7.306131426210261459e+00 6.922499334089957991e-06
7.310807069981914097e+00 6.911244556890838370e-06
7.315485705986182197e+00 6.899986943103598663e-06
7.320167336137968661e+00 6.888726495587239342e-06
7.324851962353410073e+00 6.877463217206610487e-06
7.329539586549874919e+00 6.866197110832758224e-06
7.334230210645966253e+00 6.854928179343135639e-06
7.338923836561496827e+00 6.843656425621186032e-06
7.343620466217508636e+00 6.832381852556525032e-06
7.348320101536288007e+00 6.821104463045115089e-06
7.353022744441349623e+00 6.809824259989178224e-06
7.357728396857428521e+00 6.798541246296887711e-06
7.362437060710478320e+00 6.787255424882850040e-06
7.367148737927734281e+00 6.775966798667827938e-06
7.371863430437620934e+00 6.764675370578795422e-06
7.376581140169799156e+00 6.753381143548951357e-06
7.381301869055183928e+00 6.742084120518175153e-06
7.386025619025925693e+00 6.730784304431868032e-06
7.390752392015395245e+00 6.719481698242022823e-06
7.395482189958201502e+00 6.708176304907215497e-06
7.400215014790205714e+00 6.696868127391708157e-06
7.404950868448508139e+00 6.685557168666662836e-06
7.409689752871433832e+00 6.674243431708970050e-06
7.414431669998548635e+00 6.662926919502338932e-06
7.419176621770674274e+00 6.651607635036455279e-06
7.423924610129875035e+00 6.640285581307100982e-06
7.428675637019441780e+00 6.628960761316986665e-06
7.433429704383910597e+00 6.617633178074544656e-06
7.438186814169076122e+00 6.606302834595017431e-06
7.442946968321977330e+00 6.594969733899728313e-06
7.447710168790887764e+00 6.583633879016275448e-06
7.452476417525320862e+00 6.572295272978843507e-06
7.457245716476061936e+00 6.560953918827796268e-06
7.462018067595137971e+00 6.549609819609884138e-06
7.466793472835811407e+00 6.538262978378283961e-06
7.471571934152587247e+00 6.526913398192603257e-06
7.476353453501269009e+00 6.515561082118643898e-06
7.481138032838864582e+00 6.504206033228726519e-06
7.485925674123641294e+00 6.492848254601626997e-06
7.490716379315133011e+00 6.481487749322407884e-06
7.495510150374134817e+00 6.470124520482584430e-06
7.500306989262672808e+00 6.458758571180019552e-06
7.505106897944034294e+00 6.447389904519116953e-06
7.509909878382777570e+00 6.436018523610800797e-06
7.514715932544713262e+00 6.424644431572044755e-06
7.519525062396902548e+00 6.413267631526781724e-06
7.524337269907660719e+00 6.401888126604989026e-06
7.529152557046576710e+00 6.390505919943186466e-06
7.533970925784504225e+00 6.379121014684582022e-06
7.538792378093539526e+00 6.367733413978522964e-06
7.543616915947042756e+00 6.356343120981183651e-06
7.548444541319652146e+00 6.344950138854833690e-06
7.553275256187267139e+00 6.333554470768679039e-06
7.558109062527042177e+00 6.322156119898081046e-06
7.562945962317387583e+00 6.310755089424954554e-06
7.567785957538005093e+00 6.299351382537866154e-06
7.572629050169857656e+00 6.287945002431780076e-06
7.577475242195162330e+00 6.276535952308256399e-06
7.582324535597404491e+00 6.265124235375369729e-06
7.587176932361352044e+00 6.253709854847749861e-06
7.592032434473047431e+00 6.242292813946452183e-06
7.596891043919777431e+00 6.230873115899377802e-06
7.601752762690124676e+00 6.219450763940494276e-06
7.606617592773945447e+00 6.208025761310727538e-06
7.611485536162353682e+00 6.196598111257662046e-06
7.616356594847736083e+00 6.185167817035109647e-06
7.621230770823771650e+00 6.173734881903748234e-06
7.626108066085414805e+00 6.162299309130616072e-06
7.630988482628880298e+00 6.150861101989658134e-06
7.635872022451660079e+00 6.139420263760922262e-06
7.640758687552541950e+00 6.127976797731847511e-06
7.645648479931591801e+00 6.116530707195592099e-06
7.650541401590140289e+00 6.105081995452615671e-06
7.655437454530796160e+00 6.093630665809836497e-06
7.660336640757471116e+00 6.082176721580677212e-06
7.665238962275353174e+00 6.070720166085209662e-06
7.670144421090900444e+00 6.059261002650481854e-06
7.675053019211858008e+00 6.047799234609730220e-06
7.679964758647265022e+00 6.036334865303188529e-06
7.684879641407452944e+00 6.024867898077739759e-06
7.689797669504019773e+00 6.013398336286768715e-06
7.694718844949852254e+00 6.001926183290576223e-06
7.699643169759141870e+00 5.990451442456030158e-06
7.704570645947367069e+00 5.978974117156628967e-06
7.709501275531274622e+00 5.967494210772663455e-06
7.714435060528924026e+00 5.956011726691196456e-06
7.719372002959667078e+00 5.944526668306031492e-06
7.724312104844132776e+00 5.933039039017617057e-06
7.729255368204241528e+00 5.921548842233059326e-06
7.734201795063224694e+00 5.910056081366333062e-06
7.739151387445606822e+00 5.898560759838253669e-06
7.744104147377194991e+00 5.887062881076140067e-06
7.749060076885090353e+00 5.875562448514269554e-06
7.754019177997709455e+00 5.864059465593682984e-06
7.758981452744763807e+00 5.852553935761999270e-06
7.763946903157251000e+00 5.841045862473916827e-06
7.768915531267466257e+00 5.829535249190696880e-06
7.773887339109021966e+00 5.818022099380582747e-06
7.778862328716833474e+00 5.806506416518400887e-06
7.783840502127100436e+00 5.794988204086107234e-06
7.788821861377326350e+00 5.783467465571968118e-06
7.793806408506332772e+00 5.771944204471710535e-06
7.798794145554251322e+00 5.760418424287408300e-06
7.803785074562497037e+00 5.748890128528163057e-06
7.808779197573795017e+00 5.737359320709943352e-06
7.813776516632190194e+00 5.725826004355500764e-06
7.818777033783042008e+00 5.714290182994537630e-06
7.823780751072989759e+00 5.702751860163429209e-06
7.828787670550005906e+00 5.691211039405659063e-06
7.833797794263379188e+00 5.679667724271503109e-06
7.838811124263684427e+00 5.668121918318174465e-06
7.843827662602817163e+00 5.656573625109516822e-06
7.848847411334000768e+00 5.645022848216576195e-06
7.853870372511767783e+00 5.633469591217311231e-06
7.858896548191954601e+00 5.621913857696370445e-06
7.863925940431712114e+00 5.610355651245623308e-06
7.868958551289519932e+00 5.598794975463369119e-06
7.873994382825181937e+00 5.587231833955555036e-06
7.879033437099797865e+00 5.575666230334481810e-06
7.884075716175789061e+00 5.564098168219614400e-06
7.889121222116914467e+00 5.552527651237514205e-06
7.894169956988250192e+00 5.540954683021180922e-06
7.899221922856180633e+00 5.529379267211420502e-06
7.904277121788410021e+00 5.517801407455346753e-06
7.909335555853986399e+00 5.506221107407191098e-06
7.914397227123275869e+00 5.494638370728526198e-06
7.919462137667959034e+00 5.483053201087335057e-06
7.924530289561038110e+00 5.471465602159211270e-06
7.929601684876860901e+00 5.459875577626323102e-06
7.934676325691099485e+00 5.448283131178056386e-06
7.939754214080743111e+00 5.436688266510636747e-06
7.944835352124097305e+00 5.425090987327670006e-06
7.949919741900851378e+00 5.413491297339534015e-06
7.955007385491968286e+00 5.401889200263628525e-06
7.960098284979761019e+00 5.390284699824676739e-06
7.965192442447882826e+00 5.378677799754013796e-06
7.970289859981327218e+00 5.367068503790609990e-06
7.975390539666401324e+00 5.355456815680003510e-06
7.980494483590749866e+00 5.343842739175115283e-06
7.985601693843368487e+00 5.332226278035881362e-06
7.990712172514589540e+00 5.320607436029287659e-06
7.995825921696067873e+00 5.308986216929308103e-06
8.000942943480795932e+00 5.297362624517481477e-06
8.006063239963122413e+00 5.285736662581884811e-06
8.011186813238737159e+00 5.274108334918098152e-06
8.016313665404652511e+00 5.262477645328635361e-06
8.021443798559225513e+00 5.250844597623312567e-06
8.026577214802172122e+00 5.239209195618970345e-06
8.031713916234547668e+00 5.227571443139654978e-06
8.036853904958741524e+00 5.215931344016643025e-06
8.041997183078487765e+00 5.204288902088060997e-06
8.047143752698877606e+00 5.192644121199738325e-06
8.052293615926357617e+00 5.180997005204083344e-06
8.057446774868697759e+00 5.169347557961117521e-06
8.062603231635023349e+00 5.157695783337996034e-06
8.067762988335822172e+00 5.146041685208926459e-06
8.072926047082935597e+00 5.134385267455464382e-06
8.078092409989528377e+00 5.122726533966226255e-06
8.083262079170143721e+00 5.111065488637228211e-06
8.088435056740680196e+00 5.099402135371613317e-06
8.093611344818370412e+00 5.087736478079559248e-06
8.098790945521805895e+00 5.076068520679127865e-06
8.103973860970945964e+00 5.064398267094885392e-06
8.109160093287108850e+00 5.052725721258998479e-06
8.114349644592957489e+00 5.041050887110931816e-06
8.119542517012504845e+00 5.029373768597472689e-06
8.124738712671147667e+00 5.017694369672313397e-06
8.129938233695638061e+00 5.006012694296868639e-06
8.135141082214074615e+00 4.994328746439602124e-06
8.140347260355920156e+00 4.982642530076390791e-06
8.145556770252010637e+00 4.970954049190364723e-06
8.150769614034549804e+00 4.959263307771769925e-06
8.155985793837091435e+00 4.947570309818592593e-06
8.161205311794548223e+00 4.935875059335936537e-06
8.166428170043221968e+00 4.924177560336036739e-06
8.171654370720778715e+00 4.912477816838771807e-06
8.176883915966236316e+00 4.900775832871132036e-06
8.182116807919982193e+00 4.889071612467750501e-06
8.187353048723787552e+00 4.877365159670333848e-06
8.192592640520798497e+00 4.865656478528105293e-06
8.197835585455504059e+00 4.853945573097607265e-06
8.203081885673793039e+00 4.842232447442768320e-06
8.208331543322927359e+00 4.830517105634948033e-06
8.213584560551522529e+00 4.818799551752921753e-06
8.218840939509574284e+00 4.807079789882828088e-06
8.224100682348469249e+00 4.795357824118118925e-06
8.229363791220968949e+00 4.783633658559762725e-06
8.234630268281197374e+00 4.771907297316195389e-06
8.239900115684658743e+00 4.760178744503149160e-06
8.245173335588249941e+00 4.748448004244035485e-06
8.250449930150251632e+00 4.736715080669400364e-06
8.255729901530306947e+00 4.724979977917480013e-06
8.261013251889441023e+00 4.713242700133822237e-06
8.266299983390076989e+00 4.701503251471515971e-06
8.271590098196028862e+00 4.689761636091128609e-06
8.276883598472469572e+00 4.678017858160751735e-06
8.282180486385964713e+00 4.666271921855765653e-06
8.287480764104479647e+00 4.654523831359323041e-06
8.292784433797367072e+00 4.642773590861902566e-06
8.298091497635352809e+00 4.631021204561363938e-06
8.303401957790551791e+00 4.619266676663522203e-06
8.308715816436482271e+00 4.607510011381158404e-06
8.314033075748060497e+00 4.595751212934992823e-06
8.319353737901559853e+00 4.583990285553231823e-06
8.324677805074683690e+00 4.572227233471362012e-06
8.330005279446517363e+00 4.560462060932685571e-06
8.335336163197530013e+00 4.548694772187973818e-06
8.340670458509583440e+00 4.536925371495610358e-06
8.346008167565958757e+00 4.525153863121430143e-06
8.351349292551326187e+00 4.513380251338916831e-06
8.356693835651743285e+00 4.501604540429225662e-06
8.362041799054660274e+00 4.489826734681096203e-06
8.367393184948952012e+00 4.478046838390466960e-06
8.372747995524886022e+00 4.466264855861632415e-06
8.378106232974122491e+00 4.454480791405778511e-06
8.383467899489719599e+00 4.442694649342055842e-06
8.388832997266154834e+00 4.430906433997295051e-06
8.394201528499314335e+00 4.419116149705929747e-06
8.399573495386468025e+00 4.407323800809766960e-06
8.404948900126294475e+00 4.395529391658546187e-06
8.410327744918896897e+00 4.383732926609692052e-06
8.415710031965785376e+00 4.371934410028050882e-06
8.421095763469862661e+00 4.360133846286350647e-06
8.426484941635440151e+00 4.348331239764889249e-06
8.431877568668255662e+00 4.336526594851626851e-06
8.437273646775462765e+00 4.324719915942401021e-06
8.442673178165598813e+00 4.312911207440532018e-06
8.448076165048640007e+00 4.301100473757060806e-06
8.453482609635980083e+00 4.289287719310857472e-06
8.458892514140407215e+00 4.277472948528579727e-06
8.464305880776125335e+00 4.265656165844257856e-06
8.469722711758778999e+00 4.253837375700203584e-06
8.475143009305419639e+00 4.242016582545836938e-06
8.480566775634510890e+00 4.230193790838779763e-06
8.485994012965932143e+00 4.218369005044252638e-06
8.491424723520996309e+00 4.206542229635358632e-06
8.496858909522444492e+00 4.194713469092707216e-06
8.502296573194422891e+00 4.182882727905008889e-06
8.507737716762493463e+00 4.171050010568400930e-06
8.513182342453667673e+00 4.159215321587116564e-06
8.518630452496379846e+00 4.147378665473156303e-06
8.524082049120471183e+00 4.135540046746032150e-06
8.529537134557212852e+00 4.123699469933402872e-06
8.534995711039318422e+00 4.111856939570674196e-06
8.540457780800931431e+00 4.100012460200871760e-06
8.545923346077607619e+00 4.088166036375101049e-06
8.551392409106336245e+00 4.076317672652206040e-06
8.556864972125550750e+00 4.064467373598872541e-06
8.562341037375121644e+00 4.052615143789531631e-06
8.567820607096331642e+00 4.040760987806704399e-06
8.573303683531889874e+00 4.028904910240679226e-06
8.578790268925995832e+00 4.017046915689507551e-06
8.584280365524231016e+00 4.005187008759356235e-06
8.589773975573621101e+00 3.993325194064016283e-06
8.595271101322648377e+00 3.981461476225324666e-06
8.600771745021235759e+00 3.969595859873002538e-06
8.606275908920727247e+00 3.957728349644706902e-06
8.611783595273907466e+00 3.945858950185878151e-06
8.617294806335019430e+00 3.933987666150055157e-06
8.622809544359752110e+00 3.922114502198660975e-06
8.628327811605213782e+00 3.910239463001054514e-06
8.633849610329965785e+00 3.898362553234369595e-06
8.639374942794026069e+00 3.886483777583928308e-06
8.644903811258862092e+00 3.874603140742948786e-06
8.650436217987369503e+00 3.862720647412517248e-06
8.655972165243891681e+00 3.850836302301898017e-06
8.661511655294241052e+00 3.838950110127982950e-06
8.667054690405675998e+00 3.827062075616023268e-06
8.672601272846891973e+00 3.815172203499005301e-06
8.678151404888035714e+00 3.803280498518162513e-06
8.683705088800724781e+00 3.791386965422507095e-06
8.689262326858028018e+00 3.779491608969134474e-06
8.694823121334453120e+00 3.767594433923106846e-06
8.700387474505960839e+00 3.755695445057770388e-06
8.705955388649993409e+00 3.743794647154243228e-06
8.711526866045440798e+00 3.731892045001714449e-06
8.717101908972631819e+00 3.719987643397707936e-06
8.722680519713376768e+00 3.708081447147255675e-06
8.728262700550949660e+00 3.696173461063915039e-06
8.733848453770068687e+00 3.684263689969231769e-06
8.739437781656908655e+00 3.672352138692725572e-06
8.745030686499131178e+00 3.660438812072179388e-06
8.750627170585856263e+00 3.648523714953057050e-06
8.756227236207656972e+00 3.636606852189453232e-06
8.761830885656568313e+00 3.624688228643222703e-06
8.767438121226110326e+00 3.612767849184466521e-06
8.773048945211273875e+00 3.600845718691382105e-06
8.778663359908495778e+00 3.588921842050319147e-06
8.784281367615687230e+00 3.576996224155590717e-06
8.789902970632244461e+00 3.565068869909967509e-06
8.795528171259036299e+00 3.553139784224018849e-06
8.801156971798386408e+00 3.541208972016798794e-06
8.806789374554092831e+00 3.529276438215406518e-06
8.812425381831442195e+00 3.517342187754946504e-06
8.818064995937202610e+00 3.505406225578892768e-06
8.823708219179593470e+00 3.493468556638755126e-06
8.829355053868315650e+00 3.481529185894407423e-06
8.835005502314567494e+00 3.469588118313967251e-06
8.840659566831021721e+00 3.457645358873315682e-06
8.846317249731807664e+00 3.445700912557175543e-06
8.851978553332561006e+00 3.433754784357883638e-06
8.857643479950400689e+00 3.421806979276533400e-06
8.863312031903905819e+00 3.409857502322075338e-06
8.868984211513149418e+00 3.397906358511908267e-06
8.874660021099694873e+00 3.385953552871600214e-06
8.880339462986603039e+00 3.373999090434882483e-06
8.886022539498393158e+00 3.362042976243986779e-06
8.891709252961078391e+00 3.350085215349123009e-06
8.897399605702176473e+00 3.338125812809137430e-06
8.903093600050695500e+00 3.326164773690793514e-06
8.908791238337116170e+00 3.314202103069304735e-06
8.914492522893407767e+00 3.302237806028169818e-06
8.920197456053053031e+00 3.290271887659318856e-06
8.925906040151028620e+00 3.278304353062750353e-06
8.931618277523785565e+00 3.266335207346916202e-06
8.937334170509267040e+00 3.254364455628685264e-06
8.943053721446938553e+00 3.242392103033001162e-06
8.948776932677755980e+00 3.230418154693535772e-06
8.954503806544156674e+00 3.218442615751747745e-06
8.960234345390080790e+00 3.206465491358013716e-06
8.965968551560980160e+00 3.194486786670749086e-06
8.971706427403812967e+00 3.182506506856832813e-06
8.977447975267009994e+00 3.170524657091620533e-06
8.983193197500531468e+00 3.158541242558446510e-06
8.988942096455845743e+00 3.146556268449463046e-06
8.994694674485900876e+00 3.134569739965197481e-06
9.000450933945156606e+00 3.122581662314313750e-06
9.006210877189593234e+00 3.110592040714066401e-06
9.011974506576704513e+00 3.098600880390090947e-06
9.017741824465469236e+00 3.086608186576352200e-06
9.023512833216376094e+00 3.074613964515570751e-06
9.029287535191446779e+00 3.062618219458376362e-06
9.035065932754212881e+00 3.050620956664357861e-06
9.040848028269696357e+00 3.038622181401299122e-06
9.046633824104439725e+00 3.026621898945304845e-06
9.052423322626509616e+00 3.014620114581299886e-06
9.058216526205496777e+00 3.002616833602442260e-06
9.064013437212487645e+00 2.990612061310345489e-06
9.069814058020080338e+00 2.978605803015389884e-06
9.075618391002416629e+00 2.966598064036040266e-06
9.081426438535157075e+00 2.954588849699638781e-06
9.087238202995456149e+00 2.942578165341717539e-06
9.093053686762001320e+00 2.930566016306536052e-06
9.098872892215011277e+00 2.918552407946795364e-06
9.104695821736235928e+00 2.906537345623769763e-06
9.110522477708913769e+00 2.894520834707333036e-06
9.116352862517842937e+00 2.882502880575637028e-06
9.122186978549342129e+00 2.870483488615590206e-06
9.128024828191241724e+00 2.858462664222621345e-06
9.133866413832903319e+00 2.846440412800871798e-06
9.139711737865228613e+00 2.834416739762666952e-06
9.145560802680654078e+00 2.822391650529316672e-06
9.151413610673129639e+00 2.810365150530472404e-06
9.157270164238134669e+00 2.798337245204533749e-06
9.163130465772702848e+00 2.786307939998316852e-06
9.168994517675397304e+00 2.774277240367376273e-06
9.174862322346303500e+00 2.762245151775826687e-06
9.180733882187036343e+00 2.750211679696394977e-06
9.186609199600772158e+00 2.738176829610613780e-06
9.192488276992222040e+00 2.726140607008316656e-06
9.198371116767617650e+00 2.714103017388129789e-06
9.204257721334734299e+00 2.702064066257519426e-06
9.210148093102898059e+00 2.690023759132351413e-06
9.216042234482987539e+00 2.677982101537150391e-06
9.221940147887396577e+00 2.665939099005339083e-06
9.227841835730069775e+00 2.653894757078731342e-06
9.233747300426509597e+00 2.641849081308147103e-06
9.239656544393769266e+00 2.629802077252607268e-06
9.245569570050424346e+00 2.617753750480456883e-06
9.251486379816594052e+00 2.605704106568264834e-06
9.257406976114003427e+00 2.593653151101417196e-06
9.263331361365864325e+00 2.581600889674106226e-06
9.269259537996953568e+00 2.569547327889293084e-06
9.275191508433620058e+00 2.557492471358513872e-06
9.281127275103761676e+00 2.545436325702013036e-06
9.287066840436811077e+00 2.533378896548933105e-06
9.293010206863762335e+00 2.521320189537133422e-06
9.298957376817174492e+00 2.509260210313242662e-06
9.304908352731168009e+00 2.497198964532562272e-06
9.310863137041405224e+00 2.485136457859133385e-06
9.316821732185102789e+00 2.473072695966093842e-06
9.322784140601054759e+00 2.461007684534939583e-06
9.328750364729623712e+00 2.448941429256173898e-06
9.334720407012703447e+00 2.436873935829172744e-06
9.340694269893763391e+00 2.424805209961980192e-06
9.346671955817845046e+00 2.412735257371410068e-06
9.352653467231560214e+00 2.400664083783448294e-06
9.358638806583064351e+00 2.388591694932274141e-06
9.364627976322084990e+00 2.376518096561532052e-06
9.370620978899928843e+00 2.364443294423337220e-06
9.376617816769476477e+00 2.352367294278935855e-06
9.382618492385157438e+00 2.340290101898018663e-06
9.388623008202973352e+00 2.328211723059585238e-06
9.394631366680515683e+00 2.316132163551209694e-06
9.400643570276947969e+00 2.304051429169331188e-06
9.406659621452979181e+00 2.291969525719409354e-06
9.412679522670925891e+00 2.279886459015873909e-06
9.418703276394671420e+00 2.267802234881880275e-06
9.424730885089667609e+00 2.255716859149434525e-06
9.430762351222933049e+00 2.243630337659602594e-06
9.436797677263093931e+00 2.231542676262381110e-06
9.442836865680350300e+00 2.219453880816525022e-06
9.448879918946465395e+00 2.207363957189876247e-06
9.454926839534785188e+00 2.195272911259115493e-06
9.460977629920257925e+00 2.183180748910008741e-06
9.467032292579414587e+00 2.171087476037103587e-06
9.473090829990351125e+00 2.158993098543842745e-06
9.479153244632749775e+00 2.146897622343114614e-06
9.485219538987902155e+00 2.134801053356075909e-06
9.491289715538682614e+00 2.122703397513422202e-06
9.497363776769539356e+00 2.110604660754457887e-06
9.503441725166508647e+00 2.098504849027862320e-06
9.509523563217237907e+00 2.086403968290928755e-06
9.515609293410964398e+00 2.074302024510213177e-06
9.521698918238501008e+00 2.062199023661191251e-06
9.527792440192254020e+00 2.050094971728367167e-06
9.533889861766246199e+00 2.037989874705256698e-06
9.539991185456093703e+00 2.025883738594471056e-06
9.546096413758979438e+00 2.013776569407471253e-06
9.552205549173717003e+00 2.001668373165082252e-06
9.558318594200720497e+00 1.989559155896884371e-06
9.564435551341977870e+00 1.977448923641657130e-06
9.570556423101084675e+00 1.965337682447337320e-06
9.576681211983254727e+00 1.953225438370740335e-06
9.582809920495307665e+00 1.941112197477746512e-06
9.588942551145645865e+00 1.928997965843621315e-06
9.595079106444277528e+00 1.916882749552416904e-06
9.601219588902837998e+00 1.904766554697485226e-06
9.607364001034563117e+00 1.892649387381106378e-06
9.613512345354291000e+00 1.880531253714801798e-06
9.619664624378456708e+00 1.868412159819255279e-06
9.625820840625129549e+00 1.856292111824151400e-06
9.631980996613993540e+00 1.844171115868217238e-06
9.638145094866320761e+00 1.832049178099707722e-06
9.644313137904999778e+00 1.819926304675686710e-06
9.650485128254549849e+00 1.807802501762417898e-06
9.656661068441112050e+00 1.795677775535503730e-06
9.662840960992417294e+00 1.783552132179516521e-06
9.669024808437820084e+00 1.771425577888247477e-06
9.675212613308309173e+00 1.759298118864819355e-06
9.681404378136495126e+00 1.747169761321279042e-06
9.687600105456578348e+00 1.735040511479183907e-06
9.693799797804413032e+00 1.722910375568986439e-06
9.700003457717473410e+00 1.710779359830559402e-06
9.706211087734841314e+00 1.698647470512960573e-06
9.712422690397216840e+00 1.686514713874328983e-06
9.718638268246953871e+00 1.674381096182233892e-06
9.724857823828028103e+00 1.662246623713166144e-06
9.731081359686028165e+00 1.650111302753423110e-06
9.737308878368164500e+00 1.637975139598003940e-06
9.743540382423304891e+00 1.625838140551327004e-06
9.749775874401940712e+00 1.613700311927227559e-06
9.756015356856185150e+00 1.601561660048678443e-06
9.762258832339776760e+00 1.589422191247838778e-06
9.768506303408111435e+00 1.577281911866302784e-06
9.774757772618221097e+00 1.565140828254975695e-06
9.781013242528748819e+00 1.552998946773906248e-06
9.787272715699986136e+00 1.540856273792626990e-06
9.793536194693871266e+00 1.528712815689787292e-06
9.799803682073990885e+00 1.516568578853525200e-06
9.806075180405544600e+00 1.504423569681130742e-06
9.812350692255378704e+00 1.492277794579400405e-06
9.818630220192002156e+00 1.480131259964341525e-06
9.824913766785563496e+00 1.467983972261391670e-06
9.831201334607831299e+00 1.455835937905204335e-06
9.837492926232249246e+00 1.443687163340014018e-06
9.843788544233902371e+00 1.431537655019262042e-06
9.850088191189509956e+00 1.419387419405618152e-06
9.856391869677436190e+00 1.407236462971393872e-06
9.862699582277722143e+00 1.395084792198339423e-06
9.869011331572048462e+00 1.382932413577123226e-06
9.875327120143737147e+00 1.370779333608431984e-06
9.881646950577760435e+00 1.358625558801740154e-06
9.887970825460765667e+00 1.346471095676509983e-06
9.894298747381053971e+00 1.334315950761168925e-06
9.900630718928567831e+00 1.322160130593834494e-06
9.906966742694896411e+00 1.310003641721945587e-06
9.913306821273319969e+00 1.297846490702402248e-06
9.919650957258770774e+00 1.285688684101402825e-06
9.925999153247824225e+00 1.273530228494925298e-06
9.932351411838713062e+00 1.261371130468095177e-06
9.938707735631362894e+00 1.249211396615606270e-06
9.945068127227353116e+00 1.237051033541634283e-06
9.951432589229911585e+00 1.224890047859896748e-06
9.957801124243934154e+00 1.212728446193458628e-06
9.964173734875998889e+00 1.200566235174949372e-06
9.970550423734358958e+00 1.188403421446436069e-06
9.976931193428907108e+00 1.176240011659515989e-06
9.983316046571207636e+00 1.164076012475363590e-06
9.989704985774549684e+00 1.151911430564578266e-06
9.996098013653831771e+00 1.139746272607371541e-06
1.000249513282564173e+01 1.127580545293267219e-06
1.000889634590826027e+01 1.115414255321583136e-06
1.001530165552164497e+01 1.103247409401152058e-06
1.002171106428740366e+01 1.091080014250133856e-06
1.002812457482883168e+01 1.078912076596426316e-06
1.003454218977091372e+01 1.066743603177441731e-06
1.004096391174032199e+01 1.054574600740077260e-06
1.004738974336538426e+01 1.042405076041082111e-06
1.005381968727611230e+01 1.030235035846403848e-06
1.006025374610422141e+01 1.018064486931838276e-06
1.006669192248311262e+01 1.005893436082651026e-06
1.007313421904784967e+01 9.937218900937891068e-07
1.007958063843518204e+01 9.815498557697320337e-07
1.008603118328356985e+01 9.693773399246599676e-07
1.009248585623315719e+01 9.572043493821432767e-07
1.009894465992576329e+01 9.450308909757683878e-07
1.010540759700489488e+01 9.328569715484655601e-07
1.011187467011576757e+01 9.206825979527952878e-07
1.011834588190529693e+01 9.085077770510054751e-07
1.012482123502206655e+01 8.963325157152498648e-07
1.013130073211635995e+01 8.841568208268169206e-07
1.013778437584016778e+01 8.719806992771404433e-07
