# Psi stats weights for ggl in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      Q(theta)
7.803785074562497037e+00 -1.935744039160605211e-06
7.808779197573795017e+00 -1.917639511787653751e-06
7.813776516632190194e+00 -1.938222871707572770e-06
7.818777033783042008e+00 -1.920128601344616132e-06
7.823780751072989759e+00 -1.940703380020783951e-06
7.828787670550005906e+00 -1.922619378371704964e-06
7.833797794263379188e+00 -1.943185566788446465e-06
7.838811124263684427e+00 -1.925111845562872962e-06
7.843827662602817163e+00 -1.945669434692395373e-06
7.848847411334000768e+00 -1.927606005606436680e-06
7.853870372511767783e+00 -1.948154986408969337e-06
7.858896548191954601e+00 -1.930101861184266333e-06
7.863925940431712114e+00 -1.950642224607893387e-06
7.868958551289519932e+00 -1.932599414972543456e-06
7.873994382825181937e+00 -1.953131151953533801e-06
7.879033437099797865e+00 -1.935098669641245074e-06
7.884075716175789061e+00 -1.955621771103564022e-06
7.889121222116914467e+00 -1.937599627854435495e-06
7.894169956988250192e+00 -1.958114084710285189e-06
7.899221922856180633e+00 -1.940102292270141800e-06
7.904277121788410021e+00 -1.960608095419320434e-06
7.909335555853986399e+00 -1.942606665540313186e-06
7.914397227123275869e+00 -1.963103805870916346e-06
7.919462137667959034e+00 -1.945112750310866281e-06
7.924530289561038110e+00 -1.965601218698741456e-06
7.929601684876860901e+00 -1.947620549221738083e-06
7.934676325691099485e+00 -1.968100336530837880e-06
7.939754214080743111e+00 -1.950130064906808036e-06
7.944835352124097305e+00 -1.970601161988898796e-06
7.949919741900851378e+00 -1.952641299994048374e-06
7.955007385491968286e+00 -1.973103697688798269e-06
7.960098284979761019e+00 -1.955154257104992187e-06
7.965192442447882826e+00 -1.975607946240252856e-06
7.970289859981327218e+00 -1.957668938855714709e-06
7.975390539666401324e+00 -1.978113910246931298e-06
7.980494483590749866e+00 -1.960185347855625449e-06
7.985601693843368487e+00 -1.980621592306490098e-06
7.990712172514589540e+00 -1.962703486708601094e-06
7.995825921696067873e+00 -1.983130995010531591e-06
8.000942943480795932e+00 -1.965223358012036837e-06
8.006063239963122413e+00 -1.985642120944538720e-06
8.011186813238737159e+00 -1.967744964357703996e-06
8.016313665404652511e+00 -1.988154972688010567e-06
8.021443798559225513e+00 -1.970268308330836488e-06
8.026577214802172122e+00 -1.990669552814370867e-06
8.031713916234547668e+00 -1.972793392511066376e-06
8.036853904958741524e+00 -1.993185863890865523e-06
8.041997183078487765e+00 -1.975320219471487479e-06
8.047143752698877606e+00 -1.995703908478827300e-06
8.052293615926357617e+00 -1.977848791779592185e-06
8.057446774868697759e+00 -1.998223689133380634e-06
8.062603231635023349e+00 -1.980379111996319388e-06
8.067762988335822172e+00 -2.000745208403647886e-06
8.072926047082935597e+00 -1.982911182676982837e-06
8.078092409989528377e+00 -2.003268468832558761e-06
8.083262079170143721e+00 -1.985445006370468571e-06
8.088435056740680196e+00 -2.005793472957120084e-06
8.093611344818370412e+00 -1.987980585619667330e-06
8.098790945521805895e+00 -2.008320223308026590e-06
8.103973860970945964e+00 -1.990517922961394087e-06
8.109160093287108850e+00 -2.010848722410176770e-06
8.114349644592957489e+00 -1.993057020926427857e-06
8.119542517012504845e+00 -2.013378972781904607e-06
8.124738712671147667e+00 -1.995597882039298248e-06
8.129938233695638061e+00 -2.015910976936046419e-06
8.135141082214074615e+00 -1.998140508818527708e-06
8.140347260355920156e+00 -2.018444737378669459e-06
8.145556770252010637e+00 -2.000684903776474405e-06
8.150769614034549804e+00 -2.020980256610304772e-06
8.155985793837091435e+00 -2.003231069419449960e-06
8.161205311794548223e+00 -2.023517537124849867e-06
8.166428170043221968e+00 -2.005779008247523786e-06
8.171654370720778715e+00 -2.026056581410570327e-06
8.176883915966236316e+00 -2.008328722754733151e-06
8.182116807919982193e+00 -2.028597391949135045e-06
8.187353048723787552e+00 -2.010880215428961205e-06
8.192592640520798497e+00 -2.031139971216472150e-06
8.197835585455504059e+00 -2.013433488751826018e-06
8.203081885673793039e+00 -2.033684321682108738e-06
8.208331543322927359e+00 -2.015988545199134168e-06
8.213584560551522529e+00 -2.036230445809468614e-06
8.218840939509574284e+00 -2.018545387240023966e-06
8.224100682348469249e+00 -2.038778346055905741e-06
8.229363791220968949e+00 -2.021104017338079303e-06
8.234630268281197374e+00 -2.041328024872555169e-06
8.239900115684658743e+00 -2.023664437950178960e-06
8.245173335588249941e+00 -2.043879484704458393e-06
8.250449930150251632e+00 -2.026226651527495678e-06
8.255729901530306947e+00 -2.046432727990340156e-06
8.261013251889441023e+00 -2.028790660514584330e-06
8.266299983390076989e+00 -2.048987757162981576e-06
8.271590098196028862e+00 -2.031356467350335257e-06
8.276883598472469572e+00 -2.051544574648747916e-06
8.282180486385964713e+00 -2.033924074466890489e-06
8.287480764104479647e+00 -2.054103182867974836e-06
8.292784433797367072e+00 -2.036493484290727945e-06
8.298091497635352809e+00 -2.056663584234733766e-06
8.303401957790551791e+00 -2.039064699241728851e-06
8.308715816436482271e+00 -2.059225781156962344e-06
8.314033075748060497e+00 -2.041637721733940498e-06
8.319353737901559853e+00 -2.061789776036287391e-06
8.324677805074683690e+00 -2.044212554174849477e-06
8.330005279446517363e+00 -2.064355571268412848e-06
8.335336163197530013e+00 -2.046789198965991553e-06
8.340670458509583440e+00 -2.066923169242371850e-06
8.346008167565958757e+00 -2.049367658502603108e-06
8.351349292551326187e+00 -2.069492572341486412e-06
8.356693835651743285e+00 -2.051947935173654593e-06
8.362041799054660274e+00 -2.072063782942325154e-06
8.367393184948952012e+00 -2.054530031361994533e-06
8.372747995524886022e+00 -2.074636803415831129e-06
8.378106232974122491e+00 -2.057113949444089481e-06
8.383467899489719599e+00 -2.077211636126121150e-06
8.388832997266154834e+00 -2.059699691790381046e-06
8.394201528499314335e+00 -2.079788283431531029e-06
8.399573495386468025e+00 -2.062287260764826374e-06
8.404948900126294475e+00 -2.082366747683798617e-06
8.410327744918896897e+00 -2.064876658725340728e-06
8.415710031965785376e+00 -2.084947031228777427e-06
8.421095763469862661e+00 -2.067467888023443846e-06
8.426484941635440151e+00 -2.087529136405598069e-06
8.431877568668255662e+00 -2.070060951004521678e-06
8.437273646775462765e+00 -2.090113065547634297e-06
8.442673178165598813e+00 -2.072655850007442680e-06
8.448076165048640007e+00 -2.092698820981631405e-06
8.453482609635980083e+00 -2.075252587365244754e-06
8.458892514140407215e+00 -2.095286405028125940e-06
8.464305880776125335e+00 -2.077851165404131521e-06
8.469722711758778999e+00 -2.097875820001490163e-06
8.475143009305419639e+00 -2.080451586444498069e-06
8.480566775634510890e+00 -2.100467068209697002e-06
8.485994012965932143e+00 -2.083053852800109762e-06
8.491424723520996309e+00 -2.103060151954442024e-06
8.496858909522444492e+00 -2.085657966778731158e-06
8.502296573194422891e+00 -2.105655073531117601e-06
8.507737716762493463e+00 -2.088263930681434408e-06
8.513182342453667673e+00 -2.108251835228873895e-06
8.518630452496379846e+00 -2.090871746803451370e-06
8.524082049120471183e+00 -2.110850439330405407e-06
8.529537134557212852e+00 -2.093481417433217312e-06
8.534995711039318422e+00 -2.113450888112208474e-06
8.540457780800931431e+00 -2.096092944853253090e-06
8.545923346077607619e+00 -2.116053183844400426e-06
8.551392409106336245e+00 -2.098706331339371065e-06
8.556864972125550750e+00 -2.118657328790751356e-06
8.562341037375121644e+00 -2.101321579161440386e-06
8.567820607096331642e+00 -2.121263325208679876e-06
8.573303683531889874e+00 -2.103938690582516249e-06
8.578790268925995832e+00 -2.123871175349395002e-06
8.584280365524231016e+00 -2.106557667859738593e-06
8.589773975573621101e+00 -2.126480881457370567e-06
8.595271101322648377e+00 -2.109178513243653206e-06
8.600771745021235759e+00 -2.129092445771254088e-06
8.606275908920727247e+00 -2.111801228978410780e-06
8.611783595273907466e+00 -2.131705870522799080e-06
8.617294806335019430e+00 -2.114425817301964686e-06
8.622809544359752110e+00 -2.134321157937833640e-06
8.628327811605213782e+00 -2.117052280445639843e-06
8.633849610329965785e+00 -2.136938310235323203e-06
8.639374942794026069e+00 -2.119680620634600272e-06
8.644903811258862092e+00 -2.139557329628354797e-06
8.650436217987369503e+00 -2.122310840087441679e-06
8.655972165243891681e+00 -2.142178218323054108e-06
8.661511655294241052e+00 -2.124942941016442599e-06
8.667054690405675998e+00 -2.144800978519759893e-06
8.672601272846891973e+00 -2.127576925627433527e-06
8.678151404888035714e+00 -2.147425612411764868e-06
8.683705088800724781e+00 -2.130212796119840967e-06
8.689262326858028018e+00 -2.150052122186473596e-06
8.694823121334453120e+00 -2.132850554686631101e-06
8.700387474505960839e+00 -2.152680510024424169e-06
8.705955388649993409e+00 -2.135490203514400424e-06
8.711526866045440798e+00 -2.155310778100086112e-06
8.717101908972631819e+00 -2.138131744783104693e-06
8.722680519713376768e+00 -2.157942928581141674e-06
8.728262700550949660e+00 -2.140775180666663285e-06
8.733848453770068687e+00 -2.160576963629090612e-06
8.739437781656908655e+00 -2.143420513331939791e-06
8.745030686499131178e+00 -2.163212885398776695e-06
8.750627170585856263e+00 -2.146067744939917701e-06
8.756227236207656972e+00 -2.165850696038709583e-06
8.761830885656568313e+00 -2.148716877644603918e-06
8.767438121226110326e+00 -2.168490397690825111e-06
8.773048945211273875e+00 -2.151367913593973199e-06
8.778663359908495778e+00 -2.171131992490559409e-06
8.784281367615687230e+00 -2.154020854929046583e-06
8.789902970632244461e+00 -2.173775482566972564e-06
8.795528171259036299e+00 -2.156675703784804497e-06
8.801156971798386408e+00 -2.176420870042497478e-06
8.806789374554092831e+00 -2.159332462289240189e-06
8.812425381831442195e+00 -2.179068157033056336e-06
8.818064995937202610e+00 -2.161991132564300366e-06
8.823708219179593470e+00 -2.181717345648111847e-06
8.829355053868315650e+00 -2.164651716725009780e-06
8.835005502314567494e+00 -2.184368437990587627e-06
8.840659566831021721e+00 -2.167314216880145891e-06
8.846317249731807664e+00 -2.187021436156800860e-06
8.851978553332561006e+00 -2.169978635131742506e-06
8.857643479950400689e+00 -2.189676342236698191e-06
8.863312031903905819e+00 -2.172644973575342622e-06
8.868984211513149418e+00 -2.192333158313328881e-06
8.874660021099694873e+00 -2.175313234299983594e-06
8.880339462986603039e+00 -2.194991886463597810e-06
8.886022539498393158e+00 -2.177983419388041714e-06
8.891709252961078391e+00 -2.197652528757406168e-06
8.897399605702176473e+00 -2.180655530915416436e-06
8.903093600050695500e+00 -2.200315087258497215e-06
8.908791238337116170e+00 -2.183329570951268218e-06
8.914492522893407767e+00 -2.202979564023624494e-06
8.920197456053053031e+00 -2.186005541558320493e-06
8.925906040151028620e+00 -2.205645961103295529e-06
8.931618277523785565e+00 -2.188683444792566592e-06
8.937334170509267040e+00 -2.208314280541054809e-06
8.943053721446938553e+00 -2.191363282703461177e-06
8.948776932677755980e+00 -2.210984524374223671e-06
8.954503806544156674e+00 -2.194045057333728386e-06
8.960234345390080790e+00 -2.213656694633089692e-06
8.965968551560980160e+00 -2.196728770719655328e-06
8.971706427403812967e+00 -2.216330793341644452e-06
8.977447975267009994e+00 -2.199414424890582597e-06
8.983193197500531468e+00 -2.219006822516963083e-06
8.988942096455845743e+00 -2.202102021869647540e-06
8.994694674485900876e+00 -2.221684784169638798e-06
9.000450933945156606e+00 -2.204791563672715727e-06
9.006210877189593234e+00 -2.224364680303538946e-06
9.011974506576704513e+00 -2.207483052309584161e-06
9.017741824465469236e+00 -2.227046512915841854e-06
9.023512833216376094e+00 -2.210176489782869968e-06
9.029287535191446779e+00 -2.229730283997065209e-06
9.035065932754212881e+00 -2.212871878088979406e-06
9.040848028269696357e+00 -2.232415995530951703e-06
9.046633824104439725e+00 -2.215569219217066015e-06
9.052423322626509616e+00 -2.235103649494754484e-06
9.058216526205496777e+00 -2.218268515150146579e-06
9.064013437212487645e+00 -2.237793247858742068e-06
9.069814058020080338e+00 -2.220969767863977117e-06
9.075618391002416629e+00 -2.240484792586626512e-06
9.081426438535157075e+00 -2.223672979328076519e-06
9.087238202995456149e+00 -2.243178285635293635e-06
9.093053686762001320e+00 -2.226378151504786345e-06
9.098872892215011277e+00 -2.245873728955019858e-06
9.104695821736235928e+00 -2.229085286350052628e-06
9.110522477708913769e+00 -2.248571124489098236e-06
9.116352862517842937e+00 -2.231794385812751645e-06
9.122186978549342129e+00 -2.251270474174416988e-06
9.128024828191241724e+00 -2.234505451835254032e-06
9.133866413832903319e+00 -2.253971779940592978e-06
9.139711737865228613e+00 -2.237218486352979678e-06
9.145560802680654078e+00 -2.256675043711009329e-06
9.151413610673129639e+00 -2.239933491294595496e-06
9.157270164238134669e+00 -2.259380267401710472e-06
9.163130465772702848e+00 -2.242650468581978165e-06
9.168994517675397304e+00 -2.262087452922455855e-06
9.174862322346303500e+00 -2.245369420130203955e-06
9.180733882187036343e+00 -2.264796602175686981e-06
9.186609199600772158e+00 -2.248090347847525017e-06
9.192488276992222040e+00 -2.267507717057476940e-06
9.198371116767617650e+00 -2.250813253635307550e-06
9.204257721334734299e+00 -2.270220799456669815e-06
9.210148093102898059e+00 -2.253538139388097441e-06
9.216042234482987539e+00 -2.272935851255623539e-06
9.221940147887396577e+00 -2.256265006993628314e-06
9.227841835730069775e+00 -2.275652874329452639e-06
9.233747300426509597e+00 -2.258993858332737252e-06
9.239656544393769266e+00 -2.278371870546837582e-06
9.245569570050424346e+00 -2.261724695279320328e-06
9.251486379816594052e+00 -2.281092841769073976e-06
9.257406976114003427e+00 -2.264457519700602804e-06
9.263331361365864325e+00 -2.283815789851087320e-06
9.269259537996953568e+00 -2.267192333456485226e-06
9.275191508433620058e+00 -2.286540716640507616e-06
9.281127275103761676e+00 -2.269929138400476854e-06
9.287066840436811077e+00 -2.289267623978215287e-06
9.293010206863762335e+00 -2.272667936378723689e-06
9.298957376817174492e+00 -2.291996513698193363e-06
9.304908352731168009e+00 -2.275408729230795368e-06
9.310863137041405224e+00 -2.294727387627384763e-06
9.316821732185102789e+00 -2.278151518788974505e-06
9.322784140601054759e+00 -2.297460247585843062e-06
9.328750364729623712e+00 -2.280896306878941939e-06
9.334720407012703447e+00 -2.300195095386685905e-06
9.340694269893763391e+00 -2.283643095319045743e-06
9.346671955817845046e+00 -2.302931932836056892e-06
9.352653467231560214e+00 -2.286391885921016547e-06
9.358638806583064351e+00 -2.305670761733018428e-06
9.364627976322084990e+00 -2.289142680489279744e-06
9.370620978899928843e+00 -2.308411583869830820e-06
9.376617816769476477e+00 -2.291895480821532746e-06
9.382618492385157438e+00 -2.311154401031533841e-06
9.388623008202973352e+00 -2.294650288708149517e-06
9.394631366680515683e+00 -2.313899214996284277e-06
9.400643570276947969e+00 -2.297407105932837871e-06
9.406659621452979181e+00 -2.316646027535224207e-06
9.412679522670925891e+00 -2.300165934272021564e-06
9.418703276394671420e+00 -2.319394840412447129e-06
9.424730885089667609e+00 -2.302926775495083389e-06
9.430762351222933049e+00 -2.322145655384823889e-06
9.436797677263093931e+00 -2.305689631364489269e-06
9.442836865680350300e+00 -2.324898474202479563e-06
9.448879918946465395e+00 -2.308454503635479088e-06
9.454926839534785188e+00 -2.327653298608112866e-06
9.460977629920257925e+00 -2.311221394056338166e-06
9.467032292579414587e+00 -2.330410130337669965e-06
9.473090829990351125e+00 -2.313990304368166868e-06
9.479153244632749775e+00 -2.333168971119671938e-06
9.485219538987902155e+00 -2.316761236304964880e-06
9.491289715538682614e+00 -2.335929822675893245e-06
9.497363776769539356e+00 -2.319534191593652386e-06
9.503441725166508647e+00 -2.338692686720591352e-06
9.509523563217237907e+00 -2.322309171954025601e-06
9.515609293410964398e+00 -2.341457564961288118e-06
9.521698918238501008e+00 -2.325086179098640302e-06
9.527792440192254020e+00 -2.344224459097882107e-06
9.533889861766246199e+00 -2.327865214733025279e-06
9.539991185456093703e+00 -2.346993370823624368e-06
9.546096413758979438e+00 -2.330646280555367667e-06
9.552205549173717003e+00 -2.349764301824265049e-06
9.558318594200720497e+00 -2.333429378256940269e-06
9.564435551341977870e+00 -2.352537253778420587e-06
9.570556423101084675e+00 -2.336214509521467977e-06
9.576681211983254727e+00 -2.355312228357561427e-06
9.582809920495307665e+00 -2.339001676025862575e-06
9.588942551145645865e+00 -2.358089227225946372e-06
9.595079106444277528e+00 -2.341790879439376126e-06
9.601219588902837998e+00 -2.360868252040570498e-06
9.607364001034563117e+00 -2.344582121424474692e-06
9.613512345354291000e+00 -2.363649304451224863e-06
9.619664624378456708e+00 -2.347375403635946825e-06
9.625820840625129549e+00 -2.366432386100399948e-06
9.631980996613993540e+00 -2.350170727721778133e-06
9.638145094866320761e+00 -2.369217498623416526e-06
9.644313137904999778e+00 -2.352968095322181426e-06
9.650485128254549849e+00 -2.372004643648273191e-06
9.656661068441112050e+00 -2.355767508070594522e-06
9.662840960992417294e+00 -2.374793822795579871e-06
9.669024808437820084e+00 -2.358568967592644748e-06
9.675212613308309173e+00 -2.377585037678813203e-06
9.681404378136495126e+00 -2.361372475507111591e-06
9.687600105456578348e+00 -2.380378289904012455e-06
9.693799797804413032e+00 -2.364178033425132185e-06
9.700003457717473410e+00 -2.383173581070061157e-06
9.706211087734841314e+00 -2.366985642950605345e-06
9.712422690397216840e+00 -2.385970912768119172e-06
9.718638268246953871e+00 -2.369795305680139472e-06
9.724857823828028103e+00 -2.388770286582563745e-06
9.731081359686028165e+00 -2.372607023202902629e-06
9.737308878368164500e+00 -2.391571704089749448e-06
9.743540382423304891e+00 -2.375420797100706398e-06
9.749775874401940712e+00 -2.394375166859296944e-06
9.756015356856185150e+00 -2.378236628947904662e-06
9.762258832339776760e+00 -2.397180676452823701e-06
9.768506303408111435e+00 -2.381054520311592651e-06
9.774757772618221097e+00 -2.399988234425121798e-06
9.781013242528748819e+00 -2.383874472751266867e-06
9.787272715699986136e+00 -2.402797842322989018e-06
9.793536194693871266e+00 -2.386696487819129160e-06
9.799803682073990885e+00 -2.405609501686304577e-06
9.806075180405544600e+00 -2.389520567059829660e-06
9.812350692255378704e+00 -2.408423214047025815e-06
9.818630220192002156e+00 -2.392346712010698439e-06
9.824913766785563496e+00 -2.411238980930077582e-06
9.831201334607831299e+00 -2.395174924201376625e-06
9.837492926232249246e+00 -2.414056803852633955e-06
9.843788544233902371e+00 -2.398005205154235264e-06
9.850088191189509956e+00 -2.416876684324356247e-06
9.856391869677436190e+00 -2.400837556383947566e-06
9.862699582277722143e+00 -2.419698623847582754e-06
9.869011331572048462e+00 -2.403671979397856095e-06
9.875327120143737147e+00 -2.422522623916991624e-06
9.881646950577760435e+00 -2.406508475695504782e-06
9.887970825460765667e+00 -2.425348686019800766e-06
9.894298747381053971e+00 -2.409347046769262766e-06
9.900630718928567831e+00 -2.428176811635578955e-06
9.906966742694896411e+00 -2.412187694103503616e-06
9.913306821273319969e+00 -2.431007002236412705e-06
9.919650957258770774e+00 -2.415030419175477359e-06
9.925999153247824225e+00 -2.433839259286786403e-06
9.932351411838713062e+00 -2.417875223454364757e-06
9.938707735631362894e+00 -2.436673584243622979e-06
9.945068127227353116e+00 -2.420722108402241240e-06
9.951432589229911585e+00 -2.439509978556169971e-06
9.957801124243934154e+00 -2.423571075473040132e-06
9.964173734875998889e+00 -2.442348443666057124e-06
9.970550423734358958e+00 -2.426422126113551306e-06
9.976931193428907108e+00 -2.445188981007284963e-06
9.983316046571207636e+00 -2.429275261762518667e-06
9.989704985774549684e+00 -2.448031592006377671e-06
9.996098013653831771e+00 -2.432130483851233926e-06
1.000249513282564173e+01 -2.450876278081768152e-06
1.000889634590826027e+01 -2.434987793803341356e-06
1.001530165552164497e+01 -2.453723040644683600e-06
1.002171106428740366e+01 -2.437847193034529051e-06
1.002812457482883168e+01 -2.456571881098251455e-06
1.003454218977091372e+01 -2.440708682953088387e-06
1.004096391174032199e+01 -2.459422800838276561e-06
1.004738974336538426e+01 -2.443572264959390137e-06
1.005381968727611230e+01 -2.462275801252357702e-06
1.006025374610422141e+01 -2.446437940446117827e-06
1.006669192248311262e+01 -2.465130883720878638e-06
1.007313421904784967e+01 -2.449305710798176678e-06
1.007958063843518204e+01 -2.467988049615948465e-06
1.008603118328356985e+01 -2.452175577392740195e-06
1.009248585623315719e+01 -2.470847300302422711e-06
1.009894465992576329e+01 -2.455047541599153603e-06
1.010540759700489488e+01 -2.473708637136782287e-06
1.011187467011576757e+01 -2.457921604778946134e-06
1.011834588190529693e+01 -2.476572061468313835e-06
1.012482123502206655e+01 -2.460797768285892429e-06
1.013130073211635995e+01 -2.479437574637876015e-06
1.013778437584016778e+01 -2.463676033465890996e-06
1.014427216884718774e+01 -2.482305177979045969e-06
1.015076411379278021e+01 -2.466556401656879927e-06
1.015726021333403928e+01 -2.485174872817141846e-06
1.016376047012975548e+01 -2.469438874189191381e-06
1.017026488684040153e+01 -2.488046660469815297e-06
1.017677346612815192e+01 -2.472323452384932827e-06
1.018328621065690953e+01 -2.490920542246759677e-06
1.018980312309227898e+01 -2.475210137558738786e-06
1.019632420610154533e+01 -2.493796519449747313e-06
1.020284946235371137e+01 -2.478098931016790392e-06
1.020937889451949943e+01 -2.496674593372714204e-06
1.021591250527134420e+01 -2.480989834057897048e-06
1.022245029728337329e+01 -2.499554765301598243e-06
1.022899227323141957e+01 -2.483882847972433405e-06
1.023553843579305145e+01 -2.502437036514398505e-06
1.024208878764755504e+01 -2.486777974043203756e-06
1.024864333147590223e+01 -2.505321408281105369e-06
1.025520206996078798e+01 -2.489675213544693685e-06
1.026176500578663919e+01 -2.508207881863828420e-06
1.026833214163960584e+01 -2.492574567743711268e-06
1.027490348020753430e+01 -2.511096458516606290e-06
1.028147902417998871e+01 -2.495476037898694625e-06
1.028805877624827581e+01 -2.513987139485438419e-06
1.029464273910542893e+01 -2.498379625260428087e-06
1.030123091544617075e+01 -2.516879926008327411e-06
1.030782330796697543e+01 -2.501285331071387437e-06
1.031441991936605085e+01 -2.519774819315305290e-06
1.032102075234330485e+01 -2.504193156566023672e-06
1.032762580960037546e+01 -2.522671820628072238e-06
1.033423509384064864e+01 -2.507103102970749864e-06
1.034084860776924586e+01 -2.525570931160615359e-06
1.034746635409299031e+01 -2.510015171503936936e-06
1.035408833552044783e+01 -2.528472152118458200e-06
1.036071455476192504e+01 -2.512929363375721801e-06
1.036734501452947654e+01 -2.531375484699390899e-06
1.037397971753686399e+01 -2.515845679788131455e-06
1.038061866649958809e+01 -2.534280930092593080e-06
1.038726186413490638e+01 -2.518764121935141847e-06
1.039390931316181899e+01 -2.537188489479614720e-06
1.040056101630104024e+01 -2.521684691002450449e-06
1.040721697627503062e+01 -2.540098164033325821e-06
1.041387719580801274e+01 -2.524607388167655826e-06
1.042054167762594652e+01 -2.543009954918894743e-06
1.042721042445652557e+01 -2.527532214600029364e-06
1.043388343902918081e+01 -2.545923863292858154e-06
1.044056072407511238e+01 -2.530459171460794366e-06
1.044724228232727370e+01 -2.548839890303872352e-06
1.045392811652033060e+01 -2.533388259902734721e-06
1.046061822939073060e+01 -2.551758037092100434e-06
1.046731262367667448e+01 -2.536319481070666278e-06
1.047401130211809139e+01 -2.554678304789612946e-06
1.048071426745666912e+01 -2.539252836100724494e-06
1.048742152243586467e+01 -2.557600694520110902e-06
1.049413306980089899e+01 -2.542188326121263557e-06
1.050084891229871786e+01 -2.560525207399074858e-06
1.050756905267803454e+01 -2.545125952251764139e-06
1.051429349368933508e+01 -2.563451844533619653e-06
1.052102223808487480e+01 -2.548065715603933690e-06
1.052775528861864096e+01 -2.566380607022574448e-06
1.053449264804638652e+01 -2.551007617280629859e-06
1.054123431912564790e+01 -2.569311495956389976e-06
1.054798030461572900e+01 -2.553951658376870159e-06
1.055473060727767454e+01 -2.572244512417144899e-06
1.056148522987430205e+01 -2.556897839978699483e-06
1.056824417517020898e+01 -2.575179657478590273e-06
1.057500744593177266e+01 -2.559846163164403901e-06
1.058177504492711307e+01 -2.578116932206032660e-06
1.058854697492612118e+01 -2.562796629003239689e-06
1.059532323870048565e+01 -2.581056337656340478e-06
1.060210383902366615e+01 -2.565749238556535743e-06
1.060888877867086855e+01 -2.583997874878000757e-06
1.061567806041909989e+01 -2.568703992876848660e-06
1.062247168704715428e+01 -2.586941544911106852e-06
1.062926966133557372e+01 -2.571660893008350683e-06
1.063607198606668369e+01 -2.589887348787008620e-06
1.064287866402461091e+01 -2.574619939986786924e-06
1.064968969799526732e+01 -2.592835287528957860e-06
1.065650509076631813e+01 -2.577581134839337296e-06
1.066332484512722267e+01 -2.595785362151276527e-06
1.067014896386923972e+01 -2.580544478584638541e-06
1.067697744978541685e+01 -2.598737573660180893e-06
1.068381030567056555e+01 -2.583509972232821069e-06
1.069064753432128789e+01 -2.601691923052906141e-06
1.069748913853599959e+01 -2.586477616785430191e-06
1.070433512111490160e+01 -2.604648411318556783e-06
1.071118548485996946e+01 -2.589447413235440089e-06
1.071804023257497107e+01 -2.607607039437242689e-06
1.072489936706548797e+01 -2.592419362567231373e-06
1.073176289113889936e+01 -2.610567808380827018e-06
1.073863080760436262e+01 -2.595393465756477156e-06
1.074550311927282387e+01 -2.613530719112226987e-06
1.075237982895705890e+01 -2.598369723770363701e-06
1.075926093947163764e+01 -2.616495772586067786e-06
1.076614645363291523e+01 -2.601348137567206721e-06
1.077303637425903027e+01 -2.619462969747888484e-06
1.077993070416999899e+01 -2.604328708096966373e-06
1.078682944618756956e+01 -2.622432311534940776e-06
1.079373260313531091e+01 -2.607311436300465019e-06
1.080064017783861985e+01 -2.625403798875558374e-06
1.080755217312470151e+01 -2.610296323110291442e-06
1.081446859182254983e+01 -2.628377432689420852e-06
1.082138943676296527e+01 -2.613283369449750941e-06
1.082831471077858509e+01 -2.631353213887435912e-06
1.083524441670385841e+01 -2.616272576233991887e-06
1.084217855737502667e+01 -2.634331143371765218e-06
1.084911713563014679e+01 -2.619263944368830891e-06
1.085606015430911242e+01 -2.637311222035844722e-06
1.086300761625363442e+01 -2.622257474751744678e-06
1.086995952430722134e+01 -2.640293450764186039e-06
1.087691588131520248e+01 -2.625253168270994252e-06
1.088387669012474923e+01 -2.643277830432628860e-06
1.089084195358485374e+01 -2.628251025806382147e-06
1.089781167454631294e+01 -2.646264361908036866e-06
1.090478585586174276e+01 -2.631251048228471041e-06
1.091176450038561008e+01 -2.649253046048566666e-06
1.091874761097420787e+01 -2.634253236399368947e-06
1.092573519048563568e+01 -2.652243883703326861e-06
1.093272724177982269e+01 -2.637257591171810193e-06
1.093972376771854726e+01 -2.655236875712674085e-06
1.094672477116542275e+01 -2.640264113390065551e-06
1.095373025498586017e+01 -2.658232022907889012e-06
1.096074022204713749e+01 -2.643272803889169324e-06
1.096775467521836944e+01 -2.661229326111602842e-06
1.097477361737047907e+01 -2.646283663495316177e-06
1.098179705137623507e+01 -2.664228786137051484e-06
1.098882498011026065e+01 -2.649296693025663359e-06
1.099585740644902110e+01 -2.667230403788956049e-06
1.100289433327079891e+01 -2.652311893288453943e-06
1.100993576345572045e+01 -2.670234179862583487e-06
1.101698169988577547e+01 -2.655329265082796175e-06
1.102403214544480115e+01 -2.673240115144661390e-06
1.103108710301845186e+01 -2.658348809198866341e-06
1.103814657549423650e+01 -2.676248210412332321e-06
1.104521056576153093e+01 -2.661370526417772389e-06
1.105227907671155307e+01 -2.679258466434260893e-06
1.105935211123736472e+01 -2.664394417511387492e-06
1.106642967223386265e+01 -2.682270883969486035e-06
1.107351176259782655e+01 -2.667420483242713424e-06
1.108059838522788887e+01 -2.685285463768367131e-06
1.108768954302451881e+01 -2.670448724365426548e-06
1.109478523889003476e+01 -2.688302206571825074e-06
1.110188547572863804e+01 -2.673479141624215785e-06
1.110899025644638627e+01 -2.691321113111884372e-06
1.111609958395117026e+01 -2.676511735754403142e-06
1.112321346115276555e+01 -2.694342184111226337e-06
1.113033189096281816e+01 -2.679546507482471837e-06
