# Psi stats weights for clustering in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      U(theta)
9.545143173289285699e+01 -5.272894959276498638e-06
9.551251698666709444e+01 -5.280784058367648608e-06
9.557364133265977557e+01 -5.288669398662402663e-06
9.563480479588861272e+01 -5.296550966478733321e-06
9.569600740138692174e+01 -5.304428748111395080e-06
9.575724917420447468e+01 -5.312302729831944745e-06
9.581853013940663288e+01 -5.320172897888644870e-06
9.587985032207514280e+01 -5.328039238506488319e-06
9.594120974730775231e+01 -5.335901737887153374e-06
9.600260844021802598e+01 -5.343760382208904633e-06
9.606404642593594190e+01 -5.351615157626681099e-06
9.612552372960719538e+01 -5.359466050271920849e-06
9.618704037639398052e+01 -5.367313046252675376e-06
9.624859639147416601e+01 -5.375156131653433415e-06
9.631019180004216196e+01 -5.382995292535209873e-06
9.637182662730809568e+01 -5.390830514935407769e-06
9.643350089849859330e+01 -5.398661784867881759e-06
9.649521463885608341e+01 -5.406489088322811080e-06
9.655696787363950762e+01 -5.414312411266750374e-06
9.661876062812356736e+01 -5.422131739642514489e-06
9.668059292759957657e+01 -5.429947059369231845e-06
9.674246479737459481e+01 -5.437758356342218226e-06
9.680437626277232255e+01 -5.445565616433034374e-06
9.686632734913220588e+01 -5.453368825489358939e-06
9.692831808181036024e+01 -5.461167969335053699e-06
9.699034848617870352e+01 -5.468963033770018714e-06
9.705241858762578033e+01 -5.476754004570277037e-06
9.711452841155603721e+01 -5.484540867487826474e-06
9.717667798339049057e+01 -5.492323608250706507e-06
9.723886732856611559e+01 -5.500102212562864458e-06
9.730109647253649996e+01 -5.507876666104230879e-06
9.736336544077114752e+01 -5.515646954530564539e-06
9.742567425875616038e+01 -5.523413063473526972e-06
9.748802295199396895e+01 -5.531174978540601998e-06
9.755041154600297659e+01 -5.538932685315017807e-06
9.761284006631836974e+01 -5.546686169355802852e-06
9.767530853849122252e+01 -5.554435416197652875e-06
9.773781698808942053e+01 -5.562180411351006287e-06
9.780036544069676552e+01 -5.569921140301886621e-06
9.786295392191387066e+01 -5.577657588511988929e-06
9.792558245735726530e+01 -5.585389741418527319e-06
9.798825107266036127e+01 -5.593117584434314571e-06
9.805095979347251500e+01 -5.600841102947619842e-06
9.811370864545992276e+01 -5.608560282322231338e-06
9.817649765430475384e+01 -5.616275107897334350e-06
9.823932684570611684e+01 -5.623985564987559530e-06
9.830219624537909340e+01 -5.631691638882849059e-06
9.836510587905559078e+01 -5.639393314848542201e-06
9.842805577248365978e+01 -5.647090578125205893e-06
9.849104595142820529e+01 -5.654783413928733003e-06
9.855407644167020464e+01 -5.662471807450187322e-06
9.861714726900751771e+01 -5.670155743855874716e-06
9.868025845925416206e+01 -5.677835208287196586e-06
9.874341003824105201e+01 -5.685510185860736270e-06
9.880660203181521695e+01 -5.693180661668103184e-06
9.886983446584056878e+01 -5.700846620775998050e-06
9.893310736619751822e+01 -5.708508048226123103e-06
9.899642075878276160e+01 -5.716164929035128733e-06
9.905977466951000565e+01 -5.723817248194656682e-06
9.912316912430905802e+01 -5.731464990671191814e-06
9.918660414912680778e+01 -5.739108141406154440e-06
9.925007976992628755e+01 -5.746746685315740230e-06
9.931359601268758297e+01 -5.754380607290987978e-06
9.937715290340698004e+01 -5.762009892197649152e-06
9.944075046809783203e+01 -5.769634524876256512e-06
9.950438873278969254e+01 -5.777254490141972485e-06
9.956806772352922508e+01 -5.784869772784672177e-06
9.963178746637932193e+01 -5.792480357568785823e-06
9.969554798741997104e+01 -5.800086229233384342e-06
9.975934931274746020e+01 -5.807687372492023476e-06
9.982319146847514446e+01 -5.815283772032820874e-06
9.988707448073272133e+01 -5.822875412518310405e-06
9.995099837566704082e+01 -5.830462278585526854e-06
1.000149631794411818e+02 -5.838044354845827205e-06
1.000789689182354891e+02 -5.845621625884998210e-06
1.001430156182465794e+02 -5.853194076263093760e-06
1.002071033056882641e+02 -5.860761690514514508e-06
1.002712320067907115e+02 -5.868324453147848623e-06
1.003354017478013134e+02 -5.875882348645959884e-06
1.003996125549838325e+02 -5.883435361465836907e-06
1.004638644546191273e+02 -5.890983476038641428e-06
1.005281574730048959e+02 -5.898526676769649854e-06
1.005924916364553781e+02 -5.906064948038155012e-06
1.006568669713020228e+02 -5.913598274197540682e-06
1.007212835038927352e+02 -5.921126639575129984e-06
1.007857412605927010e+02 -5.928650028472246360e-06
1.008502402677835761e+02 -5.936168425164091604e-06
1.009147805518642684e+02 -5.943681813899790753e-06
1.009793621392502416e+02 -5.951190178902265880e-06
1.010439850563741828e+02 -5.958693504368293692e-06
1.011086493296853774e+02 -5.966191774468378475e-06
1.011733549856503629e+02 -5.973684973346792752e-06
1.012381020507522749e+02 -5.981173085121469709e-06
1.013028905514915721e+02 -5.988656093884031149e-06
1.013677205143852547e+02 -5.996133983699688384e-06
1.014325919659677311e+02 -6.003606738607264267e-06
1.014975049327899370e+02 -6.011074342619094078e-06
1.015624594414202733e+02 -6.018536779721056028e-06
1.016274555184436821e+02 -6.025994033872448430e-06
1.016924931904625424e+02 -6.033446089006064245e-06
1.017575724840958600e+02 -6.040892929028019130e-06
1.018226934259800629e+02 -6.048334537817849694e-06
1.018878560427682345e+02 -6.055770899228349178e-06
1.019530603611308237e+02 -6.063201997085636058e-06
1.020183064077553325e+02 -6.070627815189061724e-06
1.020835942093460460e+02 -6.078048337311142713e-06
1.021489237926247284e+02 -6.085463547197619160e-06
1.022142951843298846e+02 -6.092873428567299785e-06
1.022797084112174844e+02 -6.100277965112132198e-06
1.023451635000602522e+02 -6.107677140497067379e-06
1.024106604776484062e+02 -6.115070938360113879e-06
1.024761993707889616e+02 -6.122459342312204844e-06
1.025417802063064556e+02 -6.129842335937253917e-06
1.026074030110421944e+02 -6.137219902792028178e-06
1.026730678118550912e+02 -6.144592026406196433e-06
1.027387746356207998e+02 -6.151958690282196224e-06
1.028045235092326095e+02 -6.159319877895296511e-06
1.028703144596005927e+02 -6.166675572693456218e-06
1.029361475136524717e+02 -6.174025758097390301e-06
1.030020226983327660e+02 -6.181370417500418978e-06
1.030679400406037018e+02 -6.188709534268546499e-06
1.031338995674443026e+02 -6.196043091740305297e-06
1.031999013058512702e+02 -6.203371073226830521e-06
1.032659452828381745e+02 -6.210693462011710119e-06
1.033320315254363067e+02 -6.218010241351047510e-06
1.033981600606938258e+02 -6.225321394473337922e-06
1.034643309156765127e+02 -6.232626904579491263e-06
1.035305441174674854e+02 -6.239926754842772824e-06
1.035967996931668438e+02 -6.247220928408721969e-06
1.036630976698924798e+02 -6.254509408395202952e-06
1.037294380747792246e+02 -6.261792177892253303e-06
1.037958209349796732e+02 -6.269069219962165139e-06
1.038622462776634023e+02 -6.276340517639327618e-06
1.039287141300177524e+02 -6.283606053930293856e-06
1.039952245192470883e+02 -6.290865811813642010e-06
1.040617774725736098e+02 -6.298119774240036266e-06
1.041283730172364557e+02 -6.305367924132083691e-06
1.041950111804926706e+02 -6.312610244384396068e-06
1.042616919896163239e+02 -6.319846717863454366e-06
1.043284154718993477e+02 -6.327077327407662107e-06
1.043951816546506848e+02 -6.334302055827203911e-06
1.044619905651972260e+02 -6.341520885904115799e-06
1.045288422308829155e+02 -6.348733800392138654e-06
1.045957366790696028e+02 -6.355940782016774132e-06
1.046626739371362476e+02 -6.363141813475153362e-06
1.047296540324797149e+02 -6.370336877436086085e-06
1.047966769925140511e+02 -6.377525956539933589e-06
1.048637428446711795e+02 -6.384709033398654456e-06
1.049308516164002185e+02 -6.391886090595677503e-06
1.049980033351682778e+02 -6.399057110685948370e-06
1.050651980284595766e+02 -6.406222076195799078e-06
1.051324357237762825e+02 -6.413380969622993766e-06
1.051997164486381422e+02 -6.420533773436638909e-06
1.052670402305821966e+02 -6.427680470077120635e-06
1.053344070971635489e+02 -6.434821041956148773e-06
1.054018170759544830e+02 -6.441955471456602689e-06
1.054692701945454019e+02 -6.449083740932610065e-06
1.055367664805438750e+02 -6.456205832709385959e-06
1.056043059615756334e+02 -6.463321729083312428e-06
1.056718886652835891e+02 -6.470431412321781826e-06
1.057395146193288582e+02 -6.477534864663256944e-06
1.058071838513897376e+02 -6.484632068317140567e-06
1.058748963891627284e+02 -6.491723005463827989e-06
1.059426522603616121e+02 -6.498807658254559631e-06
1.060104514927183459e+02 -6.505886008811491342e-06
1.060782941139821673e+02 -6.512958039227545325e-06
1.061461801519205466e+02 -6.520023731566467731e-06
1.062141096343182625e+02 -6.527083067862693985e-06
1.062820825889783265e+02 -6.534136030121402991e-06
1.063500990437210874e+02 -6.541182600318379072e-06
1.064181590263851689e+02 -6.548222760400058552e-06
1.064862625648265180e+02 -6.555256492283406091e-06
1.065544096869194135e+02 -6.562283777855957034e-06
1.066226004205555000e+02 -6.569304598975692056e-06
1.066908347936445693e+02 -6.576318937471062567e-06
1.067591128341143332e+02 -6.583326775140925494e-06
1.068274345699100252e+02 -6.590328093754464505e-06
1.068958000289951684e+02 -6.597322875051222197e-06
1.069642092393507937e+02 -6.604311100740982360e-06
1.070326622289762639e+02 -6.611292752503796232e-06
1.071011590258883928e+02 -6.618267811989864762e-06
1.071696996581223829e+02 -6.625236260819587741e-06
1.072382841537309304e+02 -6.632198080583424038e-06
1.073069125407851629e+02 -6.639153252841941578e-06
1.073755848473736876e+02 -6.646101759125687741e-06
1.074443011016035285e+02 -6.653043580935232568e-06
1.075130613315992605e+02 -6.659978699741039158e-06
1.075818655655039464e+02 -6.666907096983514494e-06
1.076507138314781429e+02 -6.673828754072866293e-06
1.077196061577009232e+02 -6.680743652389164840e-06
1.077885425723689536e+02 -6.687651773282193909e-06
1.078575231036973037e+02 -6.694553098071506671e-06
1.079265477799188062e+02 -6.701447608046302867e-06
1.079956166292846547e+02 -6.708335284465454227e-06
1.080647296800637776e+02 -6.715216108557389268e-06
1.081338869605436059e+02 -6.722090061520130566e-06
1.082030884990291923e+02 -6.728957124521159229e-06
1.082723343238442197e+02 -6.735817278697484357e-06
1.083416244633300209e+02 -6.742670505155477865e-06
1.084109589458464029e+02 -6.749516784970929546e-06
1.084803377997712488e+02 -6.756356099188962365e-06
1.085497610535004185e+02 -6.763188428823969777e-06
1.086192287354482602e+02 -6.770013754859625895e-06
1.086887408740469141e+02 -6.776832058248768596e-06
1.087582974977471508e+02 -6.783643319913448652e-06
1.088278986350175046e+02 -6.790447520744789120e-06
1.088975443143451969e+02 -6.797244641603031929e-06
1.089672345642351985e+02 -6.804034663317402358e-06
1.090369694132111675e+02 -6.810817566686164088e-06
1.091067488898146109e+02 -6.817593332476472670e-06
1.091765730226057087e+02 -6.824361941424438202e-06
1.092464418401624613e+02 -6.831123374234971172e-06
1.093163553710816558e+02 -6.837877611581844288e-06
1.093863136439779140e+02 -6.844624634107555261e-06
1.094563166874845734e+02 -6.851364422423364922e-06
1.095263645302529056e+02 -6.858096957109173554e-06
1.095964572009529405e+02 -6.864822218713554772e-06
1.096665947282726279e+02 -6.871540187753639482e-06
1.097367771409186616e+02 -6.878250844715136210e-06
1.098070044676157409e+02 -6.884954170052223524e-06
1.098772767371073371e+02 -6.891650144187566982e-06
1.099475939781549272e+02 -6.898338747512223412e-06
1.100179562195386467e+02 -6.905019960385626513e-06
1.100883634900571479e+02 -6.911693763135550436e-06
1.101588158185270743e+02 -6.918360136058009828e-06
1.102293132337840262e+02 -6.925019059417295415e-06
1.102998557646815954e+02 -6.931670513445846094e-06
1.103704434400923020e+02 -6.938314478344287897e-06
1.104410762889066433e+02 -6.944950934281303554e-06
1.105117543400341305e+02 -6.951579861393673988e-06
1.105824776224022514e+02 -6.958201239786141951e-06
1.106532461649574941e+02 -6.964815049531463689e-06
1.107240599966644368e+02 -6.971421270670268335e-06
1.107949191465066008e+02 -6.978019883211101109e-06
1.108658236434856406e+02 -6.984610867130294567e-06
1.109367735166222246e+02 -6.991194202372005025e-06
1.110077687949550835e+02 -6.997769868848082114e-06
1.110788095075420756e+02 -7.004337846438112830e-06
1.111498956834591070e+02 -7.010898114989288544e-06
1.112210273518012400e+02 -7.017450654316443123e-06
1.112922045416816133e+02 -7.023995444201920790e-06
1.113634272822325215e+02 -7.030532464395621020e-06
1.114346956026043927e+02 -7.037061694614858775e-06
1.115060095319667965e+02 -7.043583114544414483e-06
1.115773690995075214e+02 -7.050096703836395971e-06
1.116487743344333694e+02 -7.056602442110269802e-06
1.117202252659698161e+02 -7.063100308952778270e-06
1.117917219233607113e+02 -7.069590283917866552e-06
1.118632643358690615e+02 -7.076072346526710663e-06
1.119348525327761763e+02 -7.082546476267586162e-06
1.120064865433825503e+02 -7.089012652595903732e-06
1.120781663970069530e+02 -7.095470854934082122e-06
1.121498921229873815e+02 -7.101921062671575251e-06
1.122216637506801362e+02 -7.108363255164763792e-06
1.122934813094608444e+02 -7.114797411736972108e-06
1.123653448287233516e+02 -7.121223511678343743e-06
1.124372543378808444e+02 -7.127641534245878686e-06
1.125092098663648699e+02 -7.134051458663307168e-06
1.125812114436262590e+02 -7.140453264121124387e-06
1.126532590991342460e+02 -7.146846929776454138e-06
1.127253528623773349e+02 -7.153232434753090315e-06
1.127974927628625181e+02 -7.159609758141370706e-06
1.128696788301160723e+02 -7.165978878998203250e-06
1.129419110936827053e+02 -7.172339776346940674e-06
1.130141895831265657e+02 -7.178692429177425389e-06
1.130865143280301481e+02 -7.185036816445838716e-06
1.131588853579954588e+02 -7.191372917074758486e-06
1.132313027026428927e+02 -7.197700709953013348e-06
1.133037663916123279e+02 -7.204020173935723427e-06
1.133762764545621025e+02 -7.210331287844174968e-06
1.134488329211699096e+02 -7.216634030465831338e-06
1.135214358211324139e+02 -7.222928380554271202e-06
1.135940851841649533e+02 -7.229214316829101272e-06
1.136667810400023484e+02 -7.235491817975974947e-06
1.137395234183979795e+02 -7.241760862646478806e-06
1.138123123491247384e+02 -7.248021429458148703e-06
1.138851478619740760e+02 -7.254273496994352031e-06
1.139580299867570119e+02 -7.260517043804308897e-06
1.140309587533031248e+02 -7.266752048402983702e-06
1.141039341914616614e+02 -7.272978489271100385e-06
1.141769563311003566e+02 -7.279196344855011136e-06
1.142500252021066416e+02 -7.285405593566746372e-06
1.143231408343865496e+02 -7.291606213783874124e-06
1.143963032578657533e+02 -7.297798183849521220e-06
1.144695125024885556e+02 -7.303981482072270786e-06
1.145427685982189701e+02 -7.310156086726176655e-06
1.146160715750396122e+02 -7.316321976050630374e-06
1.146894214629528790e+02 -7.322479128250409489e-06
1.147628182919798121e+02 -7.328627521495535245e-06
1.148362620921611637e+02 -7.334767133921305616e-06
1.149097528935563872e+02 -7.340897943628168255e-06
1.149832907262447605e+02 -7.347019928681761147e-06
1.150568756203242202e+02 -7.353133067112762686e-06
1.151305076059124275e+02 -7.359237336916932334e-06
1.152041867131461714e+02 -7.365332716055016599e-06
1.152779129721813547e+02 -7.371419182452684660e-06
1.153516864131934909e+02 -7.377496714000535991e-06
1.154255070663770226e+02 -7.383565288553975847e-06
1.154993749619461738e+02 -7.389624883933249992e-06
1.155732901301339979e+02 -7.395675477923306635e-06
1.156472526011934008e+02 -7.401717048273838777e-06
1.157212624053961747e+02 -7.407749572699140219e-06
1.157953195730339644e+02 -7.413773028878148761e-06
1.158694241344173008e+02 -7.419787394454307286e-06
1.159435761198766102e+02 -7.425792647035601877e-06
1.160177755597612048e+02 -7.431788764194422061e-06
1.160920224844403634e+02 -7.437775723467598071e-06
1.161663169243023219e+02 -7.443753502356277184e-06
1.162406589097551688e+02 -7.449722078325936426e-06
1.163150484712260493e+02 -7.455681428806268224e-06
1.163894856391619754e+02 -7.461631531191194799e-06
1.164639704440291013e+02 -7.467572362838762296e-06
1.165385029163134050e+02 -7.473503901071140777e-06
1.166130830865199925e+02 -7.479426123174514957e-06
1.166877109851739505e+02 -7.485339006399106227e-06
1.167623866428193935e+02 -7.491242527959043055e-06
1.168371100900205022e+02 -7.497136665032388942e-06
1.169118813573605138e+02 -7.503021394761016211e-06
1.169867004754425892e+02 -7.508896694250615327e-06
1.170615674748895003e+02 -7.514762540570633062e-06
1.171364823863432463e+02 -7.520618910754167461e-06
1.172114452404659204e+02 -7.526465781798005964e-06
1.172864560679387296e+02 -7.532303130662483944e-06
1.173615148994630175e+02 -7.538130934271516904e-06
1.174366217657593126e+02 -7.543949169512475104e-06
1.175117766975682372e+02 -7.549757813236197972e-06
1.175869797256496554e+02 -7.555556842256880595e-06
1.176622308807836106e+02 -7.561346233352088966e-06
1.177375301937692598e+02 -7.567125963262631239e-06
1.178128776954260672e+02 -7.572896008692591604e-06
1.178882734165926962e+02 -7.578656346309194768e-06
1.179637173881279892e+02 -7.584406952742834751e-06
1.180392096409101157e+02 -7.590147804586938513e-06
1.181147502058374670e+02 -7.595878878398006614e-06
1.181903391138277044e+02 -7.601600150695470910e-06
1.182659763958187398e+02 -7.607311597961718271e-06
1.183416620827679253e+02 -7.613013196641977926e-06
1.184173962056527500e+02 -7.618704923144329934e-06
1.184931787954701434e+02 -7.624386753839583209e-06
1.185690098832372996e+02 -7.630058665061295004e-06
1.186448894999908106e+02 -7.635720633105654018e-06
1.187208176767875187e+02 -7.641372634231478704e-06
1.187967944447040622e+02 -7.647014644660152049e-06
1.188728198348366618e+02 -7.652646640575523312e-06
1.189488938783019449e+02 -7.658268598123946995e-06
1.190250166062359085e+02 -7.663880493414120207e-06
1.191011880497949988e+02 -7.669482302517141960e-06
1.191774082401550743e+02 -7.675074001466355620e-06
1.192536772085124994e+02 -7.680655566257389561e-06
1.193299949860830509e+02 -7.686226972848021646e-06
1.194063616041029974e+02 -7.691788197158199551e-06
1.194827770938281475e+02 -7.697339215069925569e-06
1.195592414865347024e+02 -7.702880002427251531e-06
1.196357548135185027e+02 -7.708410535036189017e-06
1.197123171060957958e+02 -7.713930788664692418e-06
1.197889283956024968e+02 -7.719440739042557288e-06
1.198655887133949705e+02 -7.724940361861432208e-06
1.199422980908492065e+02 -7.730429632774691727e-06
1.200190565593617151e+02 -7.735908527397449916e-06
1.200958641503487030e+02 -7.741377021306446865e-06
1.201727208952468970e+02 -7.746835090040063931e-06
1.202496268255126353e+02 -7.752282709098186515e-06
1.203265819726229466e+02 -7.757719853942236256e-06
1.204035863680744853e+02 -7.763146499995040580e-06
1.204806400433844971e+02 -7.768562622640839483e-06
1.205577430300899806e+02 -7.773968197225182187e-06
1.206348953597484837e+02 -7.779363199054918675e-06
1.207120970639377049e+02 -7.784747603398121761e-06
1.207893481742551671e+02 -7.790121385484010858e-06
1.208666487223192121e+02 -7.795484520502957059e-06
1.209439987397678351e+02 -7.800836983606354390e-06
1.210213982582597367e+02 -7.806178749906641831e-06
1.210988473094734843e+02 -7.811509794477171180e-06
1.211763459251083930e+02 -7.816830092352240934e-06
1.212538941368834884e+02 -7.822139618526942128e-06
1.213314919765386861e+02 -7.827438347957197301e-06
1.214091394758336406e+02 -7.832726255559628356e-06
1.214868366665488679e+02 -7.838003316211565033e-06
1.215645835804847508e+02 -7.843269504750934791e-06
1.216423802494624908e+02 -7.848524795976266201e-06
1.217202267053231424e+02 -7.853769164646563582e-06
1.217981229799286211e+02 -7.859002585481322247e-06
1.218760691051608092e+02 -7.864225033160418391e-06
1.219540651129224216e+02 -7.869436482324098926e-06
1.220321110351361114e+02 -7.874636907572876447e-06
1.221102069037454783e+02 -7.879826283467530928e-06
1.221883527507140457e+02 -7.885004584528994525e-06
1.222665486080262980e+02 -7.890171785238349884e-06
1.223447945076866716e+02 -7.895327860036730185e-06
1.224230904817204504e+02 -7.900472783325293739e-06
1.225014365621735095e+02 -7.905606529465174855e-06
1.225798327811117190e+02 -7.910729072777365254e-06
1.226582791706220519e+02 -7.915840387542756427e-06
1.227367757628115044e+02 -7.920940448001983776e-06
1.228153225898081473e+02 -7.926029228355460494e-06
1.228939196837600321e+02 -7.931106702763235269e-06
1.229725670768363557e+02 -7.936172845345019385e-06
1.230512648012263384e+02 -7.941227630180056280e-06
1.231300128891404029e+02 -7.946271031307126627e-06
1.232088113728089809e+02 -7.951303022724439916e-06
1.232876602844836782e+02 -7.956323578389624290e-06
1.233665596564362659e+02 -7.961332672219624895e-06
1.234455095209595754e+02 -7.966330278090693725e-06
1.235245099103667172e+02 -7.971316369838282888e-06
1.236035608569918907e+02 -7.976290921257042917e-06
1.236826623931895455e+02 -7.981253906100705875e-06
1.237618145513353056e+02 -7.986205298082088748e-06
1.238410173638250455e+02 -7.991145070872976550e-06
1.239202708630758281e+02 -7.996073198104125713e-06
1.239995750815250091e+02 -8.000989653365148894e-06
1.240789300516311755e+02 -8.005894410204509885e-06
1.241583358058731505e+02 -8.010787442129411811e-06
1.242377923767510026e+02 -8.015668722605798823e-06
1.243172997967855480e+02 -8.020538225058261228e-06
1.243968580985180381e+02 -8.025395922869966035e-06
1.244764673145110550e+02 -8.030241789382641706e-06
1.245561274773475162e+02 -8.035075797896481595e-06
1.246358386196317269e+02 -8.039897921670121928e-06
1.247156007739882568e+02 -8.044708133920533378e-06
1.247954139730632193e+02 -8.049506407823024456e-06
1.248752782495229638e+02 -8.054292716511124621e-06
1.249551936360553412e+02 -8.059067033076582583e-06
1.250351601653685378e+02 -8.063829330569244333e-06
1.251151778701922694e+02 -8.068579581997070084e-06
1.251952467832766018e+02 -8.073317760325991965e-06
1.252753669373931587e+02 -8.078043838479941134e-06
1.253555383653339561e+02 -8.082757789340710549e-06
1.254357610999125399e+02 -8.087459585747965141e-06
1.255160351739629334e+02 -8.092149200499114753e-06
1.255963606203406613e+02 -8.096826606349329390e-06
1.256767374719218111e+02 -8.101491776011408776e-06
1.257571657616039857e+02 -8.106144682155785739e-06
1.258376455223053370e+02 -8.110785297410409323e-06
1.259181767869656028e+02 -8.115413594360739707e-06
1.259987595885450986e+02 -8.120029545549646558e-06
1.260793939600256977e+02 -8.124633123477381926e-06
1.261600799344099357e+02 -8.129224300601487074e-06
1.262408175447217928e+02 -8.133803049336767063e-06
1.263216068240064374e+02 -8.138369342055217911e-06
1.264024478053297571e+02 -8.142923151085945273e-06
1.264833405217793114e+02 -8.147464448715154280e-06
1.265642850064633791e+02 -8.151993207186024180e-06
1.266452812925118678e+02 -8.156509398698721884e-06
1.267263294130754332e+02 -8.161012995410273224e-06
1.268074294013264023e+02 -8.165503969434556171e-06
1.268885812904578643e+02 -8.169982292842199197e-06
1.269697851136846367e+02 -8.174447937660569410e-06
1.270510409042423134e+02 -8.178900875873643811e-06
1.271323486953882451e+02 -8.183341079422034700e-06
1.272137085204005444e+02 -8.187768520202835519e-06
1.272951204125791378e+02 -8.192183170069654733e-06
1.273765844052447562e+02 -8.196585000832465058e-06
1.274581005317400155e+02 -8.200973984257628870e-06
1.275396688254282509e+02 -8.205350092067755906e-06
1.276212893196947533e+02 -8.209713295941713430e-06
1.277029620479456327e+02 -8.214063567514507641e-06
1.277846870436088693e+02 -8.218400878377273518e-06
1.278664643401333620e+02 -8.222725200077164699e-06
1.279482939709899227e+02 -8.227036504117338236e-06
1.280301759696702391e+02 -8.231334761956852954e-06
1.281121103696878265e+02 -8.235619945010637261e-06
1.281940972045777301e+02 -8.239892024649424771e-06
1.282761365078958988e+02 -8.244150972199662831e-06
1.283582283132204225e+02 -8.248396758943500658e-06
1.284403726541503090e+02 -8.252629356118674141e-06
1.285225695643065933e+02 -8.256848734918495683e-06
1.286048190773312854e+02 -8.261054866491740692e-06
1.286871212268885074e+02 -8.265247721942644196e-06
1.287694760466632999e+02 -8.269427272330777176e-06
1.288518835703628724e+02 -8.273593488671034707e-06
1.289343438317154664e+02 -8.277746341933541090e-06
1.290168568644713787e+02 -8.281885803043610890e-06
1.290994227024020518e+02 -8.286011842881659150e-06
1.291820413793010118e+02 -8.290124432283184447e-06
1.292647129289829593e+02 -8.294223542038643539e-06
1.293474373852846213e+02 -8.298309142893449660e-06
1.294302147820640414e+02 -8.302381205547869193e-06
1.295130451532012898e+02 -8.306439700656982698e-06
1.295959285325976680e+02 -8.310484598830600214e-06
1.296788649541767029e+02 -8.314515870633227375e-06
1.297618544518830959e+02 -8.318533486583962072e-06
1.298448970596838024e+02 -8.322537417156485986e-06
1.299279928115669520e+02 -8.326527632778937528e-06
1.300111417415430139e+02 -8.330504103833916924e-06
1.300943438836436599e+02 -8.334466800658350691e-06
1.301775992719227020e+02 -8.338415693543491634e-06
1.302609079404558088e+02 -8.342350752734825674e-06
1.303442699233400504e+02 -8.346271948431999003e-06
1.304276852546948078e+02 -8.350179250788785897e-06
1.305111539686608069e+02 -8.354072629912985377e-06
1.305946760994011413e+02 -8.357952055866399189e-06
1.306782516811001642e+02 -8.361817498664723378e-06
1.307618807479648240e+02 -8.365668928277536436e-06
1.308455633342231863e+02 -8.369506314628179019e-06
1.309292994741259690e+02 -8.373329627593742092e-06
1.310130892019451210e+02 -8.377138837004958504e-06
1.310969325519751294e+02 -8.380933912646169111e-06
1.311808295585319399e+02 -8.384714824255244848e-06
1.312647802559538661e+02 -8.388481541523530824e-06
1.313487846786007651e+02 -8.392234034095761617e-06
1.314328428608550041e+02 -8.395972271570032480e-06
1.315169548371203803e+02 -8.399696223497687527e-06
1.316011206418232575e+02 -8.403405859383307878e-06
1.316853403094115151e+02 -8.407101148684591380e-06
1.317696138743555991e+02 -8.410782060812344136e-06
1.318539413711474992e+02 -8.414448565130361917e-06
1.319383228343017720e+02 -8.418100630955413231e-06
1.320227582983545176e+02 -8.421738227557127503e-06
1.321072477978644599e+02 -8.425361324157967978e-06
1.321917913674122929e+02 -8.428969889933158872e-06
1.322763890416004813e+02 -8.432563894010585426e-06
1.323610408550542559e+02 -8.436143305470787126e-06
1.324457468424203341e+02 -8.439708093346834036e-06
1.325305070383682278e+02 -8.443258226624304779e-06
1.326153214775891058e+02 -8.446793674241189973e-06
1.327001901947968179e+02 -8.450314405087856653e-06
1.327851132247269845e+02 -8.453820388006944939e-06
1.328700906021378501e+02 -8.457311591793339231e-06
1.329551223618094582e+02 -8.460787985194069956e-06
1.330402085385447037e+02 -8.464249536908279687e-06
1.331253491671681104e+02 -8.467696215587118110e-06
1.332105442825270529e+02 -8.471127989833716613e-06
1.332957939194907340e+02 -8.474544828203086643e-06
1.333810981129510935e+02 -8.477946699202080740e-06
1.334664568978219563e+02 -8.481333571289297673e-06
1.335518703090399981e+02 -8.484705412875050249e-06
1.336373383815636942e+02 -8.488062192321261978e-06
1.337228611503745128e+02 -8.491403877941431497e-06
1.338084386504756367e+02 -8.494730438000537700e-06
1.338940709168933267e+02 -8.498041840715000778e-06
1.339797579846755866e+02 -8.501338054252583959e-06
1.340654998888934131e+02 -8.504619046732357938e-06
1.341512966646400571e+02 -8.507884786224616168e-06
1.342371483470309670e+02 -8.511135240750790162e-06
1.343230549712045558e+02 -8.514370378283432546e-06
1.344090165723211783e+02 -8.517590166746086624e-06
1.344950331855642673e+02 -8.520794574013276207e-06
1.345811048461391692e+02 -8.523983567910388724e-06
1.346672315892743654e+02 -8.527157116213649813e-06
1.347534134502202505e+02 -8.530315186650009817e-06
1.348396504642504681e+02 -8.533457746897133621e-06
1.349259426666605464e+02 -8.536584764583266818e-06
1.350122900927692058e+02 -8.539696207287232323e-06
1.350986927779172220e+02 -8.542792042538294847e-06
1.351851507574685343e+02 -8.545872237816162594e-06
1.352716640668092225e+02 -8.548936760550851730e-06
1.353582327413484165e+02 -8.551985578122674528e-06
1.354448568165174720e+02 -8.555018657862129255e-06
1.355315363277709650e+02 -8.558035967049857818e-06
1.356182713105855839e+02 -8.561037472916554285e-06
1.357050618004612375e+02 -8.564023142642922533e-06
1.357919078329200602e+02 -8.566992943359577994e-06
1.358788094435074640e+02 -8.569946842147006994e-06
1.359657666677910584e+02 -8.572884806035471891e-06
1.360527795413617014e+02 -8.575806802004956857e-06
1.361398480998325624e+02 -8.578712796985091653e-06
